"author_id","name"
3987,"Stuart M. Kaminsky"
3988,"Linda Davies"
3989,"Marilyn Wallace"
3990,"Sandra West Prowell"
3991,"Deborah Crombie"
3992,"Marianne Wesson"
3993,"Jeremiah Healy"
3994,"J. F. Freedman"
3995,"Kate Wilhelm"
3996,"Wolf Haas"
3997,"Walter"
3998,"Anne Newlands"
3999,"Dave Allan"
4000,"David Hussey"
4001,"Eddie Obeng"
4002,"Storm Constantine"
4003,"Sue Bishop"
4004,"Ali Smith"
4005,"Margaret Burt"
4006,"Muriel Spark"
4007,"Marcia Willett"
4008,"Susan Dunlap"
4009,"Cathie Pelletier"
4010,"Joan Johnston"
4011,"Amos Oz"
4012,"Nancy Geary"
4013,"Jacqueline Navin"
4014,"Robert Half"
4015,"Anne Ursu"
4016,"Constance Allen"
4017,"Pat Relf"
4018,"Mary Pope Osborne"
4019,"Delores Fossen"
4020,"Gail Gaymer Martin"
4021,"Charlotte Douglas"
4022,"Harry H. Harrison Jr."
4023,"J.M. Dillard"
4024,"Keith Sharee"
4025,"Sharon Green"
4026,"A. C. Crispin"
4027,"Mary E. Hunt"
4028,"Anais Nin"
4029,"Wendy Pini"
4030,"Paul Cowan"
4031,"Charles Grant"
4032,"Elizabeth Levy"
4033,"Gary Hogg"
4034,"Agnes Von Kurowsky"
4035,"Katherine Dunn"
4036,"Brigitte Aubert"
4037,"Irvin D. Yalom"
4038,"Richard Laliberte"
4039,"Napoleon Hill"
4040,"James Bovard"
4041,"Harry Browne"
4042,"Linus Torvalds"
4043,"Ann Durell"
4044,"Carl Norac"
4045,"Gustav Meyrink"
4046,"Sam McBratney"
4047,"Mikhail Bulgakov"
4048,"Sean Russell"
4049,"John Nichols"
4050,"Chuck Barris"
4051,"Louise Gherasim"
4052,"Holly Halverson"
4053,"Isaak Babel"
4054,"Corneille"
4055,"Tim Guenard"
4056,"Hakan Nesser"
4057,"Ruth Warrick"
4058,"Shannon Waverly"
4059,"K. N. Casper"
4060,"Mackie Shilstone"
4061,"Susan Floyd"
4062,"Tom Wilson"
4063,"Ann Evans"
4064,"Darlene Graham"
4065,"Lynnette Kent"
4066,"Peggy Nicholson"
4067,"Tara Taylor Quinn"
4068,"Claire Foshee"
4069,"Alisa M. Hoffman"
4070,"Arnold Robbins"
4071,"Bill Phillips"
4072,"Lass Small"
4073,"Kathryn Shay"
4074,"Brenda Novak"
4075,"Jack L. Chalker"
4076,"Georges Passelecq"
4077,"Linda Nevins"
4078,"Jonathan Swift"
4079,"Sasha Miller"
4080,"Stewart Lee Allen"
4081,"Roger Housden"
4082,"Pierre Desproges"
4083,"Jonathan Ames"
4084,"Peter C. Newman"
4085,"Lien Chao"
4086,"T S Eliot"
4087,"Rae Lawrence"
4088,"Mladen Sutej"
4089,"Carol North"
4090,"Anne Lindsay"
4091,"Ian S. Graham"
4092,"Edmund H. Volkart"
4093,"Satya Das"
4094,"Jennifer Chiaverini"
4095,"Weigle"
4096,"Joyce Milton"
4097,"Sarah Vowell"
4098,"Deborah Simmons"
4099,"Rafik Schami"
4100,"Carlos Castillo"
4101,"Martin Scott"
4102,"Jenny Randles"
4103,"Will Gatti"
4104,"Hal B. Pickle"
4105,"Alice Steinbach"
4106,"Douglas Clegg"
4107,"Patrick Chabris Christopher;Wolff"
4108,"Walter M. Miller Jr."
4109,"H. P. Lovecraft"
4110,"U.S. Senate Committee On Commerce"
4111,"Keith R.A. DeCandido"
4112,"Louise Rafkin"
4113,"Norman Manea"
4114,"Henry Roth"
4115,"Edith T. Mirante"
4116,"Katherine Stone"
4117,"Abraham. VERGHESE"
4118,"Edward DeAngelo"
4119,"Janice Gray Kolb"
4120,"Bella Bathurst"
4121,"Aimee Bender"
4122,"Sara Davidson"
4123,"Kristin Hunter Lattany"
4124,"People For The Ethical Treatment Of Anim"
4125,"Dennis Cooper"
4126,"MARLIS WEBER"
4127,"Donald Harstad"
4128,"Rosalyn McMillan"
4129,"Carol Smith"
4130,"Cecil Foster"
4131,"Susan S. Kelly"
4132,"David Storey"
4133,"Janice Graham"
4134,"Carolly Erickson"
4135,"Terence M. Green"
4136,"Robert Olen Butler"
4137,"Lam Kam Chuen"
4138,"Stanley Wynett"
4139,"Lucy Mead"
4140,"Dawn Miller"
4141,"Jay Mohr"
4142,"Katrina Kenison"
4143,"L B Greenwood"
4144,"Jeff Selis"
4145,"Patrick McDonnell"
4146,"Mark Beckloff"
4147,"Hollis Gillespie"
4148,"Gina B. Nahai"
4149,"Ngaio Marsh"
4150,"Judy Alsager"
4151,"Silas House"
4152,"Anne Vipond"
4153,"Paige Davis"
4154,"Nick. Hornby"
4155,"Robert Kirschner"
4156,"Alexandra Ripley"
4157,"James P. Womack"
4158,"Helen  Fielding"
4159,"Susan Donovan"
4160,"Patricia Heaton"
4161,"James Wasserman"
4162,"Joao Aguiar"
4163,"Peter S. Beagle"
4164,"Rand Flem Ath"
4165,"Daniel Easterman"
4166,"Alex Kerr"
4167,"ã‚¢ãƒ³ æ¾æœ¬ãƒ»ã‚¹ãƒãƒ¥ãƒ¯ãƒ¼ãƒˆ"
4168,"Joseph MacAnthony"
4169,"S. N. Lewitt"
4170,"Caiseal Mor"
4171,"Jill Gregory"
4172,"Doris Elaine Fell"
4173,"Joe Coomer"
4174,"Kristen Heitzmann"
4175,"Jeff Gomez"
4176,"Lois Henderson"
4177,"Lawrence Naumoff"
4178,"Sigmund Brouwer"
4179,"Sherrie Lord"
4180,"Kathleen Morgan"
4181,"Lois Erickson"
4182,"John Brady"
4183,"Thomas O'Hara"
4184,"Glen David Gold"
4185,"Paul Meier"
4186,"Pamela Browning"
4187,"Tova Mirvis"
4188,"Rochelle Krich"
4189,"Jane Shapiro"
4190,"Bruce Chatwin"
4191,"Barry Clifford"
4192,"Phil Georgeff"
4193,"Jason Wilson"
4194,"Joe Queenan"
4195,"Quintin Jardine"
4196,"Kit Castle"
4197,"Cara Saylor Polk"
4198,"August Strindberg"
4199,"Persia Woolley"
4200,"Aidan Chambers"
4201,"Shelley Smith"
4202,"John Buxton Hilton"
4203,"Bartholomew Gill"
4204,"Sang Hun Lee"
4205,"Giles Gordon"
4206,"Dr. Paul Carus"
4207,"Leonard Foley"
4208,"Dr. Frances Cress Welsing"
4209,"Aleister Crowley"
4210,"Roger Sherman Loomis"
4211,"Jeanne Avery"
4212,"Lama Surya Das"
4213,"Breena Clarke"
4214,"Javier MarÃ­as"
4215,"Alfred Bester"
4216,"Richard Laymon"
4217,"Avi"
4218,"Conor Cruise O'Brien"
4219,"Ursula K. LeGuin"
4220,"Jim Hightower"
4221,"Cheryl Landon"
4222,"Alexa Hennig Von Lange"
4223,"Dennis Danvers"
4224,"Stanley Bing"
4225,"Carlene Thompson"
4226,"Krentz"
4227,"Raymond E. Feist"
4228,"Danelle Harmon"
4229,"Debbie Travis"
4230,"Rebecca Lickiss"
4231,"Claire Berlinski"
4232,"Karyn Monk"
4233,"Casey Claybourne"
4234,"Kim Barnes"
4235,"Stephen Hunter"
4236,"Roisin McAuley"
4237,"Jean Hanff Korelitz"
4238,"Janet Laurel"
4239,"Hilary Hemingway"
4240,"Craig Holden"
4241,"Iris Murdoch"
4242,"Vincent Van Gogh"
4243,"Philip Smith"
4244,"Dante Alighieri"
4245,"Steven Spielberg"
4246,"Chris Carter"
4247,"Tracie Peterson"
4248,"Paula Volsky"
4249,"Erich Loest"
4250,"Sir Francis Chichester"
4251,"Scott B. Smith"
4252,"Shirley Temple Black"
4253,"Daniel Clowes"
4254,"Mark Morris"
4255,"William Wordsworth"
4256,"Don Kurtz"
4257,"George C. Andrews"
4258,"Safian"
4259,"Victoria Looseleaf"
4260,"Eugene Stiles"
4261,"George Sand"
4262,"Richard Wrigley"
4263,"Jay Leno"
4264,"A.L. Alexander"
4265,"Daniel Defoe"
4266,"Mort Gale"
4267,"Mary Sanford Laurence"
4268,"C.G. Jung"
4269,"Gail Harvey"
4270,"Rebecca Shannonhouse"
4271,"Rizzoli"
4272,"Magnus Magnusson"
4273,"Miles Harvey"
4274,"Gay Talese"
4275,"Deborah E. Crombie"
4276,"Ph.d."
4277,"David Martin"
4278,"Elizabeth Marshall Thomas"
4279,"Greta K. Nagel"
4280,"Rick Mofina"
4281,"Marilu Henner"
4282,"Anthony Robbins"
4283,"Tom  Clancy"
4284,"Anne McGee-Cooper"
4285,"Jane B Burka"
4286,"Joan Brady"
4287,"Perri O'Shaughnessy"
4288,"Carola Salisbury"
4289,"Katherine Paterson"
4290,"Mary Lewis"
4291,"James Hadley Chase"
4292,"Anne Rampling"
4293,"Bonnie Gabriel"
4294,"Eileen Dreyer"
4295,"Laura Childs"
4296,"Stephen W. Frey"
4297,"Henry Petroski"
4298,"Margaret Mitchell"
4299,"M.C. Beaton"
4300,"Peter Kline"
4301,"Thornton Wilder"
4302,"Carol Kruckeberg"
4303,"John Connolly"
4304,"Lee Davis Willoughby"
4305,"George Cable"
4306,"Laura McNeal"
4307,"Nathaniel Benchley"
4308,"Steve Vance"
4309,"Lori Aurelia Williams"
4310,"Donald R. Gallo"
4311,"D M Thomas"
4312,"Angela Malone"
4313,"Tessa De Loo"
4314,"Julian Rathbone"
4315,"Guy Gavriel Kay"
4316,"Babette Cole"
4317,"Brian Hollingsworth"
4318,"Jennie Hanks"
4319,"Bill Peet"
4320,"Monty Roberts"
4321,"Poul Anderson"
4322,"Edith Layton"
4323,"Christine Feehan"
4324,"Elsie Clews Parsons"
4325,"Barbara Ardinger"
4326,"Brian Sibley"
4327,"Joseph Flynn"
4328,"Stuart Palmer"
4329,"J. Orde"
4330,"Linda Barnes"
4331,"North American Bear Co."
4332,"Nicolas Fargues"
4333,"Edith Hamilton"
4334,"Edwin Abbott"
4335,"Jacob And Wilhelm Grimm"
4336,"Miranda Lundy"
4337,"Carol Highsmith"
4338,"Winston Groom"
4339,"Todd Cramer"
4340,"Michael C. Eberhardt"
4341,"Thomas Keneally"
4342,"Susan Collin Marks"
4343,"Martin Lings"
4344,"Laura Siegel Gilberg"
4345,"O Park"
4346,"Galway Kinnell"
4347,"William Bolitho"
4348,"Anatolian Treasures"
4349,"Rita Murphy"
4350,"Edward Ziegler"
4351,"Ken Warren"
4352,"L. Neil Smith"
4353,"Simon R. Green"
4354,"Jemiah Jefferson"
4355,"Peggy Payne"
4356,"Robert R. McCammon"
4357,"Paul Harding"
4358,"Penelope Smith"
4359,"Henry Rollins"
4360,"Boston Teran"
4361,"Janette Oke"
4362,"Glenn Dabbs"
4363,"Laura Shaine Cunningham"
4364,"Meagan McKinney"
4365,"Beverly Bird"
4366,"Robert Kroetsch"
4367,"Caroline Roe"
4368,"Susan Crosby"
4369,"Kathleen O'Reilly"
4370,"Wendy Markham"
4371,"Barbara Holland"
4372,"Edward Stewart"
4373,"Francis Roe"
4374,"Slavomir Rawicz"
4375,"Deborah Howe"
4376,"John Peterson"
4377,"Lori Wick"
4378,"Judith Pella"
4379,"Lauraine Snelling"
4380,"Penelope J. Stokes"
4381,"Wendy Etherington"
4382,"Velma Wallis"
4383,"Jahnna N Malcolm"
4384,"Amy Keating Rogers"
4385,"E.S. Mooney"
4386,"John Maddox"
4387,"Stephen Jay Gould"
4388,"Jane Goodall"
4389,"Pauline Reage"
4390,"Molly Giles"
4391,"Webster's Editors"
4392,"Desmond Morton"
4393,"William Blake"
4394,"T. Davis Bunn"
4395,"George Macdonald"
4396,"Jack David"
4397,"John Harvey Jones"
4398,"Peter Ackroyd"
4399,"Jeremy Dronfield"
4400,"Clare Boylan"
4401,"DBC Pierre"
4402,"Linda Rosenkrantz"
4403,"David Milstead"
4404,"Mindy Pennybacker"
4405,"New Woman"
4406,"Hubert Selby  Jr."
4407,"Joan Jacobs Brumberg"
4408,"Rebecca Wood"
4409,"Harry Gersteneker"
4410,"Joanna Stratton"
4411,"Stephanie Doyle"
4412,"Tanya Michaels"
4413,"Gary Provost"
4414,"Bunkie Lynn"
4415,"Brian Stewart"
4416,"Kathleen Tessaro"
4417,"Amy Blackmarr"
4418,"Jennifer Finney Boylan"
4419,"Liane Moriarty"
4420,"Brian Masters"
4421,"Maggie Gibson"
4422,"William Storandt"
4423,"Parker C. Hinter"
4424,"Kim Ostrow"
4425,"Kirsten Larsen"
4426,"Peggy Parish"
4427,"Gertrude Cha Warner"
4428,"Gertrude C. Warner"
4429,"Paul Witcover"
4430,"Sparkle Hayter"
4431,"Martin Amis"
4432,"Robert Clark"
4433,"Celeste Bradley"
4434,"B. M. Gill"
4435,"Lisa Jewell"
4436,"Robert C. Atkins"
4437,"Geri Larkin"
4438,"Kim Wilkins"
4439,"Peter Handke"
4440,"Walter Kappacher"
4441,"Daniel Glattauer"
4442,"Edward Lee"
4443,"Aljean Harmetz"
4444,"Marianne Fredriksson"
4445,"Marlisa Szwillus Dr"
4446,"Kirk Martin"
4447,"Nicole Thomas"
4448,"P. D. Cacek"
4449,"Karen Rose"
4450,"Perri Klass"
4451,"Laura Moriarty"
4452,"Steve Gerlach"
4453,"Jack Ketchum"
4454,"Jose Vasconcelos"
4455,"Julio Cortazar"
4456,"Federico Garcia Lorca"
4457,"John L' Heureux"
4458,"Judith Minthorn Stacy"
4459,"Monica Wood"
4460,"J Lisle"
4461,"Frank D'Arcy"
4462,"George Edward Stanley"
4463,"Nancy Moser"
4464,"Eleanor Estes"
4465,"Barbara Mujica"
4466,"Freda Warrington"
4467,"James Welch"
4468,"Mia Yun"
4469,"Martin Hallett"
4470,"Jerry Wasserman"
4471,"James Curtis"
4472,"Clarke"
4473,"Linda Singer"
4474,"Dimitrios Roussopoulos"
4475,"Nancy Waxler-Morrison"
4476,"George Woodcock"
4477,"Harry H. Hiller"
4478,"H Krahn"
4479,"Valerie Solanas"
4480,"Katharine Burdekin"
4481,"Kate Millett"
4482,"M Gilliland"
4483,"Jean Stead"
4484,"Brian Fawcett"
4485,"Joy Kogawa"
4486,"Irving Wallace"
4487,"Marion Elliot"
4488,"Masahiro Chatani"
4489,"Geoffrey Butcher"
4490,"Jonathan Kozol"
4491,"Maria Grazia Swan"
4492,"Craig Joseph Danner"
4493,"Kathryn Harrison"
4494,"Jamie Suzanne"
4495,"Richard David Carson"
4496,"Nell Nichols"
4497,"Stearn Robinson"
4498,"Laurence J. Lafleur"
4499,"Teddy Lenderman"
4500,"Janet Lynnford"
4501,"Anthony B Herbert"
4502,"Nero Blanc"
4503,"Arthur Ransome"
4504,"Lian Hearn"
4505,"Eric Idle"
4506,"James Dickey"
4507,"Siegfried Lenz"
4508,"Paule Marshall"
4509,"Noah Gordon"
4510,"Philippa Gregory"
4511,"Max Barry"
4512,"Edgar Rice Burroughs"
4513,"Garry D. Kilworth"
4514,"Iain Johnstone"
4515,"Janet Berliner"
4516,"Mervyn Peake"
4517,"Walter J. Lord"
4518,"Walter Lord"
4519,"Dietrich Von Hildebrand"
4520,"John Long"
4521,"University Of Navarre"
4522,"John R. Lee"
4523,"Munro Leaf"
4524,"William Armstrong"
4525,"Eleanor Coerr"
4526,"Mark Shulman"
4527,"Dandi Daley Mackall"
4528,"Andy And Illustrated By Andy Stiles Rector"
4529,"Ron Dias"
4530,"Barb Schwarz"
4531,"Catherine Clark"
4532,"Paul McCusker"
4533,"R.A. Montgomery"
4534,"Zander Hollander"
4535,"Allen Edgar"
4536,"Disney"
4537,"Bill Myers"
4538,"Joseph Layden"
4539,"Jean Estoril"
4540,"Vivien Alcock"
4541,"Mark R. Littleton"
4542,"Miriam A."
4543,"Ingri D'Aulaire"
4544,"John Grisewood"
4545,"Kathy M. Douglas"
4546,"Ivan Aralica"
4547,"Ann Moura"
4548,"S. J. Gaither"
4549,"Kala Pajeon"
4550,"Charlotte Hughes"
4551,"Marion Dane Bauer"
4552,"Joe Buff"
4553,"Michael Bishop"
4554,"Denise Hamilton"
4555,"Lance Morrow"
4556,"Boris Starling"
4557,"Junius Podrug"
4558,"Sean Stewart"
4559,"Steven Spruill"
4560,"Patricia Tichenor Westfall"
4561,"Nicolas Freeling"
4562,"Joan D. Vinge"
4563,"Kathryn Marie Cocquyt"
4564,"Naomi Nash"
4565,"Dr Joyce Brothers"
4566,"Patrick O'Brian"
4567,"William H. Keith"
4568,"Walter Farley"
4569,"Theresa Monsour"
4570,"Victor Kelleher"
4571,"Richard Sherbaniuk"
4572,"Pam Houston"
4573,"Karin Cook"
4574,"Eileen Christelow"
4575,"Laura Dower"
4576,"Daniel Goleman"
4577,"Ken Kesey"
4578,"Harry Harrison"
4579,"Gwendolyn Mitchell Diaz"
4580,"Jane Haddam"
4581,"David Spencer"
4582,"Frances A. Miller"
4583,"Christopher Stasheff"
4584,"R. A. Montgomery"
4585,"Valerie Harper"
4586,"Janet E. Lapp"
4587,"Will Steger"
4588,"James Howe"
4589,"Carrie Fisher"
4590,"Alicia Mundy"
4591,"Douglas H. Ubelaker"
4592,"John H. Davis"
4593,"May Sarton"
4594,"Claudia O'Keefe"
4595,"Patricia Deane Wigington"
4596,"Stephen Manes"
4597,"David Quammen"
4598,"Dick Drew"
4599,"Elizabeth Ann Scarborough"
4600,"Sharon Shinn"
4601,"Michelle Roehm"
4602,"Cees Nooteboom"
4603,"Page Smith"
4604,"Marilyn Diamond"
4605,"G. Cabrera Infante"
4606,"Brian L. Weiss"
4607,"Truddi Chase"
4608,"Josh Koppel"
4609,"Frank Conroy"
4610,"Andreas Eschbach"
4611,"Liaty Pisani"
4612,"Jim Crace"
4613,"Robert HÃ¼ltner"
4614,"Barbara Wood"
4615,"Jack Finney"
4616,"Federica De Cesco"
4617,"Judith Hermann"
4618,"Kate Douglas"
4619,"Douglas Niles"
4620,"Bett Williams"
4621,"Patricia Frances Rowell"
4622,"Catherine Spencer"
4623,"Carole Mortimer"
4624,"Gordon W. Prange"
4625,"Richard Kauffmann"
4626,"Courtlandt Dixon Barnes Bryan"
4627,"Evan S. Connell"
4628,"Ethan Coen"
4629,"Jill Robinson"
4630,"L. Lee Wilson"
4631,"Tom Snyder"
4632,"Mike Wilkins"
4633,"Sandra Gurvis"
4634,"Jane Stern"
4635,"Jane Browne"
4636,"Stephen Jones"
4637,"William Lewis Herndon"
4638,"Charles Baxter"
4639,"Marie T. Morreale"
4640,"Cynthia Heimel"
4641,"Rob Payne"
4642,"Emily Barr"
4643,"Debra Kent"
4644,"Andrew Mark"
4645,"Frederick Busch"
4646,"Ambrose Bierce"
4647,"John B Jr Cobb"
4648,"Oliver L. North"
4649,"David Delman"
4650,"Robert Rankin"
4651,"Sharon Kahn"
4652,"Joanne Pence"
4653,"Annie Griffin"
4654,"Dolores Johnson"
4655,"Alex Pate"
4656,"Hanna De Heus"
4657,"Helen Bianchin"
4658,"Stephen Goldin"
4659,"Rona Jaffe"
4660,"Lauren F. Winner"
4661,"Robert K. Johnston"
4662,"Susan Newman Ph.D"
4663,"Tony McGowan"
4664,"Christopher Awdry"
4665,"S. Hughes"
4666,"Linda Crew"
4667,"Frank Lauria"
4668,"Louisa Luna"
4669,"Margaret Forster"
4670,"Ilona Maria Hilliges"
4671,"Ulrike Schweikert"
4672,"Stan Nicholls"
4673,"Emily BrontÃ¯Â¿1/2"
4674,"Lonely Planet"
4675,"Gail Anderson-Dargatz"
4676,"Lacretelle"
4677,"Martin  Luther King"
4678,"Deborah Spungen"
4679,"Steve Bobrowski"
4680,"Russell Baker"
4681,"Kjartan Flogstad"
4682,"Paul Bowles"
4683,"Lewis Perdue"
4684,"Susan Howatch"
4685,"Michael Azerrad"
4686,"Joanna Elm"
4687,"Paula Sheridan"
4688,"Noel Hynd"
4689,"Nora Lam"
4690,"Helen Van Slyke"
4691,"Aola Vandergriff"
4692,"Pete Earley"
4693,"Chris Rock"
4694,"Oscar Williams"
4695,"Henry David Thoreau"
4696,"Pat McGrath Avery"
4697,"Lisa Brez"
4698,"Archer"
4699,"L. Robert Kohls"
4700,"DR. MIRIAM STOPPARD"
4701,"Haven Kimmel"
4702,"Harry Stein"
4703,"Teri Seidman"
4704,"Francine Rivers"
4705,"Diane Noble"
4706,"Elizabeth Cox"
4707,"Carly Phillips"
4708,"Joseph Bedier"
4709,"Ebury Press"
4710,"Laurice Elehwany"
4711,"Caroline B Cooney"
4712,"Florence Temko"
4713,"Martha Williamson"
4714,"Jerome Lawrence"
4715,"Edgar Lee Masters"
4716,"Marlene Rimler"
4717,"Douglas Scott"
4718,"Barbara Robinette Moss"
4719,"Claudia Dain"
4720,"Mallory Kane"
4721,"Gwen Hunter"
4722,"John Sparks"
4723,"Carol K. Mack"
4724,"James Carroll"
4725,"Robert M. Thomas"
4726,"John R. Levine"
4727,"Marcy  Blum"
4728,"Publishing Lyrick"
4729,"Dick Sutphen"
4730,"Lorraine Hansberry"
4731,"Frederick Douglass"
4732,"Jeffery  Deaver"
4733,"Pauline Tai"
4734,"Michael Fredrickson"
4735,"Goddard"
4736,"Chris Rowthorn"
4737,"Tonke Dragt"
4738,"Hector Malot"
4739,"Hanjo Lehmann"
4740,"Alexandre Jardin"
4741,"Alex Haley"
4742,"Ruth Adam"
4743,"Susan Trott"
4744,"Mary Keil"
4745,"Mineko Iwasaki"
4746,"Nina Killham"
4747,"Jane Holtz Kay"
4748,"James Goldman"
4749,"The Editors Of Consumer Reports"
4750,"E.L. Konigsburg"
4751,"Douglas Hill"
4752,"Louise Bergmann DuMont"
4753,"Rita Konig"
4754,"David Lowenherz"
4755,"Corinna Belz"
4756,"Charlotte Kasl"
4757,"James Long"
4758,"Margery Allingham"
4759,"Mandalyn Kaye"
4760,"Maxine Hong Kingston"
4761,"Bryce Courtenay"
4762,"Frank Viviano"
4763,"Archer Mayor"
4764,"Lisa Tawn Bergren"
4765,"B. J. Hoff"
4766,"Yvonne Navarro"
4767,"Nicholas Van Pelt"
4768,"Russell Lee"
4769,"Jean-Christophe GrangÃ©"
4770,"Ronald Sanders"
4771,"F. David Peat"
4772,"Robert H. March"
4773,"Ken Smith"
4774,"Lydia Alix Fillingham"
4775,"Terence McKenna"
4776,"Bonnie Klomp Stevens"
4777,"Fred Hiatt"
4778,"Peter Hart"
4779,"Dennis Miller"
4780,"Amy Sonnie"
4781,"Norence A. Nelson"
4782,"Marion Luna Brem"
4783,"Rosie O'Donnell"
4784,"Apolo  Anton Ohno"
4785,"Jean Genet"
4786,"Rolf Potts"
4787,"Leigh Riker"
4788,"Sylvie Kurtz"
4789,"Joanna Wayne"
4790,"Susan Gable"
4791,"Kay David"
4792,"Janice Macdonald"
4793,"Margaret Watson"
4794,"Darlene Scalera"
4795,"Carrie Weaver"
4796,"Lo Scarabeo"
4797,"Suzanne Fields"
4798,"Alex Trebek"
4799,"Anne Moyer Halpin"
4800,"Drake Douglas"
4801,"Jane Lyle"
4802,"Carol Bowman"
4803,"Nancy Garen"
4804,"Donald R. Harvey"
4805,"Gary Smalley"
4806,"Ken Greenhall"
4807,"Walter Sorrells"
4808,"John Le Breton"
4809,"Elke Heidenreich"
4810,"Maryanne Stahl"
4811,"Lily Burana"
4812,"Paula Fox"
4813,"James Clavell"
4814,"Johann David Wyss"
4815,"Nicholson Baker"
4816,"Carol Gardner"
4817,"Anouchka Grose Forrester"
4818,"Edna Ferber"
4819,"M. A. Harper"
4820,"Tamar Myers"
4821,"Lisa Legarde"
4822,"Laurie Lisle"
4823,"Barrie Dolnick"
4824,"Michael Leahy"
4825,"William Kritlow"
4826,"Lind"
4827,"Karen Hawkins"
4828,"George Bowering"
4829,"Mary Wesley"
4830,"Tel Franklin"
4831,"Elsa Walsh"
4832,"Robert Amoroso"
4833,"Wendell Berry"
4834,"Parker J.  Palmer"
4835,"Gordon W Green"
4836,"Jerry Scott"
4837,"Colette Dowling"
4838,"Naomi Wolf"
4839,"Nino Ricci"
4840,"Meera Nair"
4841,"Phillip Keller"
4842,"David E Fear"
4843,"Allan Sutton"
4844,"Andre Gayot"
4845,"Vernor Vinge"
4846,"Iain M. Banks"
4847,"Laura Anne Gilman"
4848,"Kathryn Harvey"
4849,"William L. Deandrea"
4850,"James Preller"
4851,"Betty MacDonald"
4852,"Susan Napier"
4853,"Gloria Whelan"
4854,"Linda Spalding"
4855,"Eileen Wilks"
4856,"Amy J. Fetzer"
4857,"David William Ross"
4858,"Cindy Gerard"
4859,"Bel Kaufman"
4860,"Jill Rubalcaba"
4861,"Pierre Berton"
4862,"Lars Klander"
4863,"Gary Blackwood"
4864,"Kristin Aileen Motlagh"
4865,"Thor Heyerdahl"
4866,"L.E. Blair"
4867,"Rohinton Mistry"
4868,"Kay-Marie James"
4869,"Stuart Dybek"
4870,"Charles Dickinson"
4871,"Caeia March"
4872,"Eric Hoffer"
4873,"Donna Masini"
4874,"OG MANDINO"
4875,"Robert Angell"
4876,"Walter Macken"
4877,"Rhonda Findling"
4878,"Norman Vincent Peale"
4879,"Ellen Blake Dr."
4880,"Ron Rash"
4881,"Robert Inman"
4882,"Michael Morris"
4883,"Hozy Rossi"
4884,"Pearl Baker"
4885,"Elizabeth Inness-Brown"
4886,"David Petersen"
4887,"Edith H. Beer"
4888,"David Liss"
4889,"Sarah Stone"
4890,"Steven Emerson"
4891,"Rosamund Stone Zander"
4892,"Paula Huntley"
4893,"Anhua Gao"
4894,"Sandra Day O'Connor"
4895,"Steven Bochco"
4896,"Bill Lee"
4897,"Mike Romano"
4898,"Gail Twersky Reimer"
4899,"Xinran Xinran"
4900,"Rosamond Halsey Carr"
4901,"Gioconda Belli"
4902,"Amanda Stern"
4903,"Mary Craig"
4904,"Diane DiPrima"
4905,"Michael Hogan"
4906,"A. Scott Berg"
4907,"Deborah Davis"
4908,"Paolo Maurensig"
4909,"Howard Zinn"
4910,"Marie Vassiltchikov"
4911,"Richard Lindberg"
4912,"Janice Hudson"
4913,"Melissa Senate"
4914,"Anna Salter"
4915,"Cheryl Peck"
4916,"Danzy Senna"
4917,"Pat White"
4918,"Seth Godin"
4919,"Sue Welfare"
4920,"Lynn Morris"
4921,"Natasha Usher"
4922,"Julie Ortolon"
4923,"Patricia Volk"
4924,"Lynn Emery"
4925,"Kris Kumar"
4926,"Africa Fine"
4927,"Joanne Fluke"
4928,"Malinda Terreri"
4929,"Donna Hill"
4930,"Steve Allen"
4931,"Donald Spoto"
4932,"Mark Spragg"
4933,"Margaret Cole"
4934,"Stephen Leacock"
4935,"Edited By E. F. Watling"
4936,"Anthony Weston"
4937,"Joyce Meyer"
4938,"William G Dyer"
4939,"Steve Bennett"
4940,"Gerald N. Lund"
4941,"Dorothy Parker"
4942,"Atul Gawande"
4943,"Harriet Doerr"
4944,"Jo-Ann Mapson"
4945,"Tracy Quan"
4946,"Donna Morrissey"
4947,"N. Scott Momaday"
4948,"Walter D. Edmonds"
4949,"Palden Jenkins"
4950,"Alan Kaufman"
4951,"Ceil Cleveland"
4952,"Charles H. Buck"
4953,"Edward Gorman"
4954,"April Christofferson"
4955,"Lynn Armistead McKee"
4956,"Winnie Smith"
4957,"Loraine Despres"
4958,"Paula Huston"
4959,"Brett Simon"
4960,"Doris Lessing"
4961,"Jane Langton"
4962,"Bette Greene"
4963,"Benedict Cosgrove"
4964,"Paul Scott"
4965,"Elizabeth Villars"
4966,"Doris May Lessing"
4967,"James Lees-Milne"
4968,"Barbara Pym"
4969,"S. Morgenstern"
4970,"John Howlett"
4971,"Helen Ashfield"
4972,"S. A. Kramer"
4973,"Noel Streatfeild"
4974,"Irene N. Watts"
4975,"Lawrence Weschler"
4976,"Laurel Ames"
4977,"Nancy Martin"
4978,"Pat Warren"
4979,"Elizabeth Manz"
4980,"William X. Kienzle"
4981,"Marc Fisher"
4982,"Barbara Watson"
4983,"Sheila Stern"
4984,"Pegi Handley"
4985,"Tim Green"
4986,"Eileen Curristine"
4987,"Ellen Byerrum"
4988,"Michael Jahn"
4989,"Vallee"
4990,"DK Publishing"
4991,"Josephine Evetts-Secker"
4992,"Judith Reichman"
