"author_id","isbn"
1301,"9781558748040"
3462,"9780425132982"
3463,"9780439053860"
962,"9780743403610"
3464,"9780130294425"
3465,"9780843925029"
3466,"9780756400958"
1905,"9781559210867"
693,"9780886779962"
286,"9780330420952"
3467,"9780789716392"
3468,"9780821767245"
1611,"9780515135350"
109,"9780316782265"
2062,"9780525945215"
3469,"9780786869053"
441,"9780446530385"
3470,"9780688177744"
3471,"9780375413636"
3472,"9780425147764"
105,"9780399149290"
3473,"9780066212692"
2987,"9780670031061"
203,"9780679439387"
3474,"9781565123410"
467,"9780451179180"
3475,"9780786867615"
3476,"9780061098031"
190,"9780553572100"
3477,"9780515129502"
3478,"9780312926458"
3479,"9780786889839"
63,"9780804108744"
451,"9780425121634"
3480,"9780804109055"
3481,"9780345402301"
467,"9780451168696"
1283,"9780679459606"
104,"9780316693233"
423,"9780451188618"
3482,"9780505522085"
3483,"9780380820849"
44,"9780425153970"
458,"9780425119655"
106,"9780553579987"
46,"9780399149320"
3484,"9780425159712"
3485,"9781583144268"
2332,"9780446610858"
3486,"9780821771426"
873,"9780671744571"
3487,"9780373261048"
959,"9780743233460"
6,"9780804114981"
1771,"9780380808076"
110,"9780671793562"
959,"9780743410502"
1585,"9780380750849"
3488,"9780425151884"
103,"9780446611800"
3489,"9780310220039"
2931,"9780553583366"
102,"9780446600705"
3490,"9780671019921"
2661,"9780449150023"
2342,"9780425178577"
285,"9780449907955"
3491,"9781551669496"
2332,"9780380814480"
3492,"9780140069136"
3493,"9780696214561"
12608,"9780696214561"
151,"9780448089195"
151,"9780448089164"
1260,"9780451626073"
12609,"9780451626073"
3494,"9781563831232"
3494,"9781563831218"
2468,"9780028620664"
3495,"9781892051172"
3496,"9780877201359"
3497,"9780844273259"
3498,"9780201741643"
12610,"9780201741643"
3499,"9781559362320"
1225,"9780345430786"
104,"9780316710572"
3500,"9780060555511"
3501,"9780892967544"
3502,"9780399148651"
2303,"9780312319144"
3503,"9780345457585"
782,"9780345453419"
3504,"9780060555658"
1567,"9780316591126"
1716,"9780312319519"
3505,"9780380978830"
1280,"9780385336208"
493,"9780553802528"
102,"9780446530682"
518,"9780399150852"
388,"9780060083953"
3506,"9780446531429"
1058,"9780446531429"
1369,"9780312306816"
3507,"9780312271787"
262,"9780399150876"
105,"9780399149825"
44,"9780553802498"
1283,"9780345452573"
290,"9781400041411"
3508,"9780060193881"
962,"9780743428682"
574,"9780525947653"
1349,"9780312316693"
3509,"9780060005559"
3510,"9780312304263"
12611,"9780312304263"
3511,"9780399148767"
104,"9780316603287"
262,"9780399145667"
255,"9780425178102"
2037,"9780553580518"
3512,"9780749301019"
12612,"9780749301019"
3513,"9780445204225"
3514,"9781930252509"
1989,"9780515123296"
1021,"9780312985202"
12230,"9780312985202"
3515,"9780449220351"
3516,"9780312981266"
3517,"9780671047542"
3518,"9780385144742"
3519,"9780385144346"
3520,"9780595175680"
3521,"9781594082313"
3521,"9781410777058"
3522,"9780374172473"
999,"9782070394869"
3523,"9780609807422"
3283,"9780425122952"
1600,"9780451208767"
584,"9780618129027"
1212,"9780345423405"
1212,"9780345423429"
1212,"9780345443564"
1600,"9780743454148"
114,"9780451210845"
3203,"9780425152362"
3524,"9780553374438"
44,"9780553106640"
3525,"9780553057706"
3526,"9781853263507"
3527,"9781567185713"
3528,"9781560251477"
12613,"9781560251477"
187,"9780449223796"
3529,"9781568846538"
3530,"9780312144074"
3531,"9780684869230"
630,"9780156007474"
1213,"9780061031847"
3532,"9780312267179"
163,"9780345434944"
3533,"9781860110887"
308,"9780875421841"
3534,"9780786868612"
12614,"9780786868612"
3535,"9780375503030"
174,"9780345442741"
3536,"9780970272706"
44,"9780399138430"
3537,"9780130484710"
3538,"9780452276369"
818,"9780671723651"
818,"9780671733353"
1600,"9780451206527"
1548,"9780140445947"
12615,"9780140445947"
3539,"9781557489296"
3540,"9780553280432"
114,"9780451167316"
3541,"9780821725993"
668,"9780590444644"
3542,"9780399517433"
12616,"9780399517433"
223,"9780671517649"
3543,"9781557489197"
3544,"9781577480112"
3545,"9780451457257"
3546,"9780394741833"
12617,"9780394741833"
3547,"9780345428455"
3548,"9780671541743"
1872,"9780671541743"
1740,"9780345314871"
3549,"9780140446104"
12618,"9780140446104"
3550,"9780140444223"
12619,"9780140444223"
3551,"9780140147681"
3552,"9780452270299"
3553,"9781560766261"
3554,"9780140113419"
3555,"9780155026605"
12620,"9780155026605"
1378,"9780312850241"
12621,"9780312850241"
3547,"9780786913886"
317,"9780766607200"
3556,"9781884820298"
12622,"9781884820298"
1548,"9780140423464"
12623,"9780140423464"
61,"9780440133018"
3557,"9780140587647"
287,"9780399144707"
3558,"9780312859046"
338,"9780140444179"
12624,"9780140444179"
3559,"9780380769155"
12625,"9780380769155"
3547,"9781560760474"
3547,"9780880389051"
3547,"9780880389204"
3560,"9780140193664"
12626,"9780140193664"
3561,"9780140194913"
3562,"9780140255102"
12627,"9780140255102"
313,"9780140707311"
12628,"9780140707311"
2912,"9780140445145"
12629,"9780140445145"
12629,"9780140445145"
3563,"9780452010840"
1548,"9780140048162"
3124,"9780140390537"
4645,"9780140390537"
3564,"9780192713438"
461,"9780345396938"
259,"9780312261917"
3565,"9780140108705"
313,"9780671722845"
3566,"9780553233896"
3567,"9780553346084"
3568,"9780330306836"
328,"9780140181906"
1274,"9780140181906"
3569,"9780786881277"
12630,"9780786881277"
663,"9780394587547"
532,"9780020519300"
3570,"9780345315014"
2556,"9780590226387"
12409,"9780590226387"
1138,"9780590466172"
3571,"9780006514589"
3572,"9781578660438"
3573,"9780761116233"
12631,"9780761116233"
3574,"9781580174497"
1761,"9780380819607"
87,"9780312980153"
2738,"9780821771112"
3575,"9780451403964"
461,"9780451403964"
3576,"9780140277746"
12632,"9780140277746"
3577,"9781580050159"
41,"9780451524195"
12633,"9780451524195"
3578,"9780821768099"
3579,"9780440214861"
3579,"9780440210047"
3579,"9780440214854"
3580,"9780380818952"
3575,"9780451191885"
461,"9780451191885"
3575,"9780345423658"
3581,"9780743410267"
3582,"9780515119664"
3583,"9780312979850"
88,"9780312979881"
3584,"9780446671330"
12634,"9780446671330"
2342,"9780425173633"
3585,"9780451524744"
12635,"9780451524744"
12635,"9780451524744"
3586,"9780553212457"
12636,"9780553212457"
1051,"9780451191137"
12117,"9780451191137"
12117,"9780451191137"
2602,"9780553299618"
461,"9780679454489"
461,"9780679454472"
2342,"9780425176306"
2424,"9780684824482"
12637,"9780684824482"
2424,"9780684801551"
1191,"9780440225638"
2424,"9780811212472"
12638,"9780811212472"
3587,"9780553584783"
3588,"9780805417760"
12639,"9780805417760"
3589,"9780875427911"
3590,"9780156961585"
1126,"9780679720201"
12640,"9780679720201"
3591,"9781852302085"
3592,"9780140092837"
2624,"9780679424475"
3593,"9780373250370"
503,"9780312983277"
12641,"9780312983277"
4550,"9780312983277"
3594,"9780060507848"
344,"9780345295682"
3595,"9780312204358"
3596,"9781551669281"
3597,"9780446670111"
3598,"9780020545507"
3599,"9780385468497"
3600,"9780312979096"
3601,"9780385313865"
3602,"9780323023924"
12642,"9780323023924"
571,"9783257232998"
522,"9783499141638"
3603,"9780702217920"
3604,"9780373280193"
3605,"9781557735843"
3606,"9780515111347"
470,"9780373242191"
3607,"9780671631567"
3608,"9780380541713"
3609,"9780749300661"
1650,"9780821221815"
3610,"9780684146010"
12643,"9780684146010"
3611,"9780441007165"
146,"9780345391827"
1473,"9780345253880"
93,"9780609603086"
3612,"9780553282818"
812,"9780553284782"
812,"9780553279559"
3613,"9780812580143"
8,"9780374281946"
1578,"9780345420435"
3614,"9780689300547"
344,"9780345384911"
683,"9780345332998"
2306,"9780451194107"
3615,"9780451191014"
1889,"9780553564945"
693,"9780886772376"
12644,"9780886772376"
3616,"9780671637187"
3617,"9780140154788"
3617,"9780140154788"
3618,"9780751514407"
3619,"9782070381166"
2298,"9782070380596"
2366,"9782070368822"
12646,"9782020477819"
3621,"9782253151166"
3623,"9782277220626"
3624,"9780380731244"
3625,"9780002713276"
12647,"9780002713276"
3626,"9780375725845"
584,"9780345318589"
3627,"9780345340979"
3612,"9780440106449"
3628,"9780515104530"
12648,"9780515104530"
3612,"9780553238457"
45,"9780671701239"
3612,"9780553290264"
2306,"9780380725410"
1743,"9780449204559"
1411,"9780446605403"
2684,"9780061009501"
3629,"9780142002391"
12649,"9780142002391"
3630,"9780330328746"
2366,"9782070376995"
2579,"9782264034885"
12650,"9782264034885"
3631,"9780786711253"
3632,"9780446605953"
3633,"9781864484090"
1265,"9780399136474"
1082,"9780679776819"
3634,"9780812508420"
3634,"9780812555332"
3635,"9780312931124"
3283,"9780312931124"
3636,"9781569711248"
3637,"9780441007882"
3637,"9780441007097"
3638,"9780812540031"
3639,"9780451458841"
3640,"9780345382450"
3641,"9780446610773"
3642,"9780812520071"
682,"9780679416777"
881,"9780812555172"
3643,"9780963784612"
518,"9780440224716"
3644,"9780425096444"
2574,"9780553280418"
287,"9780373484232"
594,"9780064410137"
12041,"9780064410137"
2382,"9780064410137"
3645,"9780373291106"
3646,"9781402710650"
12651,"9781402710650"
1979,"9780446600378"
3647,"9780451410610"
783,"9780345440761"
1601,"9780836251821"
3648,"9780763616083"
146,"9783453209619"
583,"9780517706817"
12652,"9780517706817"
477,"9780590044936"
3649,"9780590630931"
12653,"9780590630931"
3650,"9780439087964"
12051,"9780439087964"
2147,"9780141303789"
12654,"9780141303789"
776,"9780694011100"
12655,"9780694011100"
1752,"9780786842438"
3651,"9780689819346"
1005,"9780671737290"
3652,"9780816734160"
3653,"9780439323734"
3654,"9780440496038"
12656,"9780440496038"
3655,"9780689710681"
12657,"9780689710681"
1752,"9780590462310"
3656,"9780394846651"
3657,"9780590458078"
2381,"9780152099909"
12372,"9780152099909"
1005,"9780671745677"
12658,"9780671745677"
3658,"9781577656920"
483,"9781577658047"
3659,"9780382243578"
1753,"9780590523462"
3660,"9780140319309"
2565,"9780816728794"
477,"9780440472094"
1443,"9780439136365"
930,"9780688160869"
12104,"9780688160869"
2023,"9780590673181"
477,"9780380712366"
12659,"9780380712366"
3661,"9780679804024"
12660,"9780679804024"
1005,"9780671798345"
12658,"9780671798345"
668,"9780020418801"
3451,"9780449701775"
3662,"9780821730003"
3663,"9780140348934"
1138,"9780590483469"
1840,"9780385498791"
776,"9780140366662"
12661,"9780140366662"
2426,"9780060278250"
2426,"9780060278236"
2426,"9780064471831"
12662,"9780064471831"
3664,"9780345366238"
146,"9780330262132"
3665,"9780416052022"
3666,"9780689867033"
1959,"9780786885978"
2464,"9780689870026"
3306,"9780590769587"
12663,"9780590769587"
3667,"9780786817900"
3668,"9780060595098"
3461,"9780684832173"
231,"9780380807345"
12460,"9780380807345"
2464,"9780689859915"
3669,"9780957881433"
3670,"9780140341775"
266,"9780553577129"
12664,"9780553577129"
12686,"9780553577129"
480,"9780307222510"
2141,"9780671021184"
209,"9780064473620"
289,"9780061008764"
3671,"9780684870823"
3672,"9780375727016"
12665,"9780375727016"
3673,"9780425186893"
155,"9780380752898"
3674,"9780807848739"
3675,"9780813116792"
3676,"9780394744544"
1094,"9780385333504"
1359,"9780316925198"
3677,"9780425176054"
12666,"9780425176054"
3678,"9780330301497"
3679,"9780297778530"
365,"9780812969818"
3680,"9780306803987"
114,"9780451163523"
114,"9780451194862"
12460,"9780451194862"
3681,"9780852073254"
20,"9780452280625"
3682,"9780195042238"
605,"9780140187373"
114,"9780451166586"
782,"9780671019730"
1020,"9780671026011"
3683,"9780231120623"
2151,"9781895555592"
3684,"9780888992420"
3685,"9780888991249"
3686,"9780006479659"
3687,"9780888991706"
3685,"9780888990884"
3686,"9780006479383"
150,"9780330375252"
3373,"9780373834990"
802,"9780553379334"
3688,"9780002245661"
19,"9780385503822"
2546,"9780609804131"
3689,"9780345439109"
2897,"9780316852579"
511,"9780061031410"
3690,"9780375757594"
3691,"9780140071085"
848,"9780345248220"
3692,"9780374423414"
3693,"9780743439794"
260,"9780192833662"
12667,"9780192833662"
3558,"9780812548228"
3694,"9780380784165"
3695,"9780684848402"
3696,"9780446677691"
3697,"9780451192998"
725,"9780425105696"
1548,"9780441003525"
3698,"9780451455833"
219,"9780679742562"
2037,"9780553575385"
325,"9780449214176"
2481,"9780061031076"
46,"9780425180631"
225,"9781853260049"
12668,"9781853260049"
323,"9782266051323"
3699,"9780752860176"
3700,"9780441009237"
3487,"9780441008537"
2953,"9780312924805"
3701,"9781857970449"
3702,"9780786702428"
1138,"9780590477420"
1138,"9780590477444"
3703,"9780440222439"
2787,"9780451454539"
3704,"9780316555524"
3705,"9780688101190"
3706,"9780241123966"
3707,"9780060112714"
3708,"9780671739089"
3709,"9780821756041"
3710,"9780786004829"
3711,"9780751516678"
3712,"9780297828990"
3713,"9780061013720"
93,"9780451163547"
3714,"9780735201996"
3715,"9781414011455"
3716,"9781564029652"
12669,"9781564029652"
3717,"9780307121257"
2572,"9780307121257"
3718,"9780671493189"
3718,"9780671493189"
785,"9780679882817"
3718,"9780671449018"
2477,"9780399215926"
3719,"9780394900186"
3719,"9780394800202"
3720,"9780395150238"
1993,"9780395150238"
3721,"9780953881024"
1869,"9781852860592"
313,"9780521426213"
12670,"9780521426213"
3722,"9780859344302"
12671,"9780859344302"
99,"9780671787554"
12672,"9780671787554"
99,"9780671869106"
693,"9780812516005"
756,"9780394821993"
3723,"9780449208793"
3724,"9780393318456"
399,"9780192835185"
12673,"9780192835185"
3725,"9783518115756"
3726,"9783442432073"
12674,"9783442432073"
2565,"9781853261077"
3727,"9780786706952"
3728,"9780345443236"
2303,"9780688149628"
287,"9780399145926"
104,"9780316693257"
1456,"9780373706938"
3729,"9780804107433"
955,"9780375503993"
12491,"9780375503993"
3731,"9780688062224"
12675,"9780688062224"
1385,"9780937295076"
12185,"9780937295076"
3732,"9783540587101"
12676,"9783540587101"
3733,"9781565922099"
12677,"9781565922099"
3734,"9781565925656"
2424,"9780684163253"
3735,"9780843105551"
3736,"9780672324253"
12678,"9780672324253"
570,"9783442722495"
2132,"9783442545544"
3738,"9783257206081"
3739,"9780312423186"
3740,"9783746614007"
12680,"9783746614007"
3741,"9783548253657"
3742,"9780140063332"
219,"9780679735908"
2044,"9780380716548"
2044,"9780380792481"
2134,"9780670881765"
687,"9780451523372"
12681,"9780451523372"
3743,"9780452281424"
461,"9780452281424"
3744,"9780553581652"
477,"9780380709137"
12019,"9780380709137"
775,"9780679775430"
584,"9780345272607"
584,"9780345272591"
584,"9780345272584"
3746,"9783499433269"
3747,"9783871340758"
3748,"9783498063610"
12682,"9783423122085"
282,"9783548252445"
840,"9783404242320"
3750,"9783746680170"
12683,"9783746680170"
3751,"9783596215225"
3753,"9783518373088"
12684,"9783518373088"
3754,"9783404600243"
3755,"9780748702787"
12685,"9783257018950"
234,"9780553240634"
2052,"9780786817085"
3756,"9780385334921"
1173,"9780345445858"
873,"9780743437134"
3757,"9783442728725"
12686,"9783442728725"
228,"9780684841212"
781,"9781587242588"
2402,"9783746616360"
3758,"9780140026177"
812,"9780449221495"
820,"9780679433354"
150,"9780670033331"
1066,"9780060520519"
510,"9780425136997"
63,"9780679407713"
1083,"9780747273202"
543,"9780156029438"
3759,"9780375704857"
3759,"9780671686154"
510,"9780345455918"
3760,"9781931081740"
12687,"9781931081740"
3761,"9781932047240"
3762,"9781930586789"
776,"9783401045665"
793,"9780156028356"
3763,"9780679733485"
3764,"9780732269197"
72,"9780671877040"
3765,"9780380761593"
3766,"9780446609906"
3767,"9780553281439"
833,"9780553279023"
12080,"9780553279023"
1886,"9780886773748"
3768,"9780609608920"
3769,"9780812549003"
833,"9780553276381"
12080,"9780553276381"
1886,"9780886771621"
3770,"9780440223542"
1795,"9780140186482"
12689,"9780140186482"
3771,"9780590416917"
12690,"9780590416917"
2560,"9780590457408"
943,"9780448095042"
943,"9780448095059"
3772,"9780380728503"
3773,"9780312916459"
3774,"9780804106573"
3775,"9781886910522"
3282,"9780140818031"
12691,"9780140818031"
2521,"9780061032042"
133,"9780061032042"
3776,"9781566471015"
3777,"9780684825410"
526,"9780385475464"
286,"9780515126099"
3778,"9781888608502"
274,"9780345387653"
239,"9780345384560"
3779,"9780590440158"
851,"9780553287899"
3780,"9780451628640"
3781,"9781566891059"
3782,"9780883964200"
3783,"9780883964712"
3784,"9781881273622"
3785,"9780785266099"
3786,"9781883013851"
12692,"9781883013851"
3787,"9781883013868"
12693,"9781883013868"
725,"9780425067864"
3788,"9780812092004"
3483,"9781586602246"
3789,"9780736905329"
3790,"9780393047226"
3791,"9780061073625"
3792,"9780688140472"
3793,"9780609808405"
12694,"9780609808405"
3790,"9780743200332"
12695,"9780743200332"
3794,"9781931402217"
3795,"9780966723724"
3796,"9780875730707"
12696,"9780875730707"
3797,"9780972208604"
3798,"9781884800399"
3799,"9780971971509"
3800,"9780397320424"
2874,"9780553580532"
3801,"9780425173640"
2154,"9780451160195"
1118,"9780679402299"
3802,"9780811801027"
461,"9780679433026"
3803,"9780679446675"
776,"9780553212037"
1224,"9780679463320"
28,"9780679444817"
28,"9780394589428"
3804,"9780465072835"
169,"9780486268705"
11962,"9780486268705"
2050,"9780486275475"
936,"9780399145797"
3805,"9780140714548"
12697,"9780140714548"
3806,"9780072546408"
39,"9780060921149"
3807,"9781841763101"
12698,"9781841763101"
3807,"9781855329812"
12699,"9781855329812"
3807,"9781841763118"
12698,"9781841763118"
3808,"9780850455120"
12700,"9780850455120"
3809,"9780007137503"
274,"9780375402906"
12701,"9780375402906"
187,"9780553241723"
3810,"9780517883860"
2624,"9780446313933"
12702,"9780446313933"
286,"9780671680787"
3811,"9781592869626"
993,"9780800782191"
3812,"9780821761199"
3813,"9780061084713"
3814,"9781551661599"
3815,"9780515120349"
506,"9780821761731"
2175,"9780812507423"
658,"9780812507423"
44,"9780425121252"
1057,"9780061030437"
3816,"9780840757234"
3817,"9780553138016"
3818,"9781586481612"
191,"9780553572216"
187,"9780553288346"
3819,"9781575668475"
114,"9780743467520"
711,"9780312950484"
121,"9780140123890"
12703,"9780140123890"
12703,"9780140123890"
3820,"9780804106276"
3821,"9780385487559"
12704,"9780385487559"
1411,"9780446353205"
3612,"9780553208221"
3822,"9780770103934"
3823,"9780373970025"
2070,"9780425160190"
383,"9780446357401"
3038,"9780340223031"
3824,"9780671809133"
3825,"9780671672690"
3826,"9780722150955"
3827,"9781552780725"
1151,"9780440223825"
892,"9780425095867"
892,"9780441090723"
892,"9780425097229"
3828,"9780446675963"
3829,"9780312867393"
252,"9780345300805"
124,"9780446517980"
3325,"9780064648011"
287,"9780373834280"
433,"9780440224853"
130,"9780345404114"
3830,"9780747230038"
3830,"9780747230298"
3831,"9780553579192"
3832,"9780471407386"
3833,"9780060984427"
248,"9780553567151"
3834,"9780451211019"
248,"9780553283501"
2560,"9780440219811"
248,"9780553570878"
3835,"9780786813704"
103,"9780446361736"
655,"9780141007335"
3836,"9780002261524"
3837,"9780007110926"
3423,"9780375760396"
1035,"9780440467014"
725,"9780425129586"
3838,"9780373168286"
786,"9780679745136"
3690,"9780375502811"
1845,"9780590483803"
289,"9780671027667"
3839,"9781580081238"
3840,"9780452279087"
12705,"9780452279087"
3841,"9780316779074"
7361,"9780316779074"
3842,"9780399523304"
3843,"9780201626902"
3842,"9780671021764"
3844,"9780915473564"
3845,"9780553580747"
12706,"9780553580747"
3846,"9780451171078"
3847,"9780671620493"
3848,"9780688151072"
725,"9780425130247"
3849,"9781558321168"
3850,"9780446530231"
3851,"9783492256346"
867,"9780805067149"
226,"9783518383971"
12707,"9783518383971"
205,"9780552133258"
1586,"9782277241133"
3852,"9780156011600"
747,"9780345335050"
146,"9780671742515"
3853,"9781902881324"
12708,"9781902881324"
957,"9780446357203"
2424,"9780451526649"
3231,"9780451526649"
3854,"9780316198950"
3855,"9780312244996"
12709,"9780312244996"
3111,"9780375706141"
3856,"9780953327522"
3857,"9780451149176"
2722,"9780140065503"
12710,"9780140065503"
1274,"9780679759324"
776,"9780440447672"
1224,"9780345427632"
1042,"9780553212631"
325,"9780449213766"
325,"9780446314985"
41,"9780553213102"
3858,"9780786703227"
3859,"9780446674164"
3860,"9780671602543"
3468,"9780451199973"
1558,"9780451521071"
3457,"9780446675369"
223,"9780440466093"
3861,"9780440416029"
2208,"9780380012053"
3862,"9780385474542"
1628,"9781573220538"
962,"9780671020293"
3863,"9780595259670"
2122,"9780860074380"
3864,"9780140386080"
146,"9780330267380"
3865,"9781896764092"
12711,"9781896764092"
491,"9780679426141"
976,"9780671042578"
3866,"9780812990324"
3867,"9780930452933"
12712,"9780930452933"
3868,"9780812694215"
3869,"9780385487399"
3870,"9780609608098"
12713,"9780609608098"
3871,"9780312141479"
2535,"9780743420372"
12402,"9780743420372"
2843,"9780099287926"
3872,"9781558184022"
3873,"9780684869742"
2727,"9783442448791"
12297,"9783442448791"
3874,"9780689832925"
3875,"9780590640862"
1022,"9780060937683"
821,"9780440219767"
3876,"9780553371840"
3877,"9780916773199"
12714,"9780916773199"
1119,"9780679736660"
48,"9780451209900"
3878,"9780312954161"
812,"9780449221518"
3879,"9780451409645"
3880,"9780375707094"
3881,"9780399149788"
93,"9780525946281"
48,"9780385318075"
1281,"9780061013317"
198,"9781400031368"
1799,"9780804107389"
66,"9780140435535"
12715,"9780140435535"
3882,"9780072121704"
3883,"9780307120847"
12716,"9780307120847"
2432,"9780689846083"
12717,"9780689846083"
2432,"9780689846083"
26,"9780689842702"
12718,"9780689842702"
3884,"9780786846467"
3885,"9780671038311"
12719,"9780671038311"
3886,"9780140381535"
3887,"9780064472616"
3888,"9780743400770"
2139,"9780849959301"
12720,"9780849959301"
812,"9780449223611"
3889,"9780380818815"
3890,"9780060959944"
3891,"9780425181867"
510,"9780439443852"
3892,"9780061031120"
3893,"9780824511746"
3894,"9780875963020"
3895,"9780399526008"
12721,"9780399526008"
3896,"9780440203520"
12722,"9780156012195"
427,"9780449221181"
3897,"9783423703048"
2022,"9783423703048"
3898,"9780425179208"
802,"9780553107753"
215,"9781853260155"
1351,"9781853262395"
215,"9780140010213"
1410,"9780393314809"
3899,"9781591291664"
3900,"9780843944334"
710,"9780440403784"
1672,"9780312168742"
3901,"9780590897549"
3902,"9780425155462"
3903,"9780312266066"
3904,"9780843952001"
3905,"9780385261753"
3906,"9780671014025"
11563,"9780671014025"
3907,"9780393093247"
3908,"9780812549324"
223,"9780439101363"
349,"9780439101363"
1582,"9780380731862"
3909,"9780140621594"
45,"9780440195931"
3910,"9780880387224"
12723,"9780880387224"
3911,"9780844295589"
507,"9780140314205"
1389,"9780440998051"
3912,"9780439319133"
2389,"9780330352093"
3913,"9780140014846"
1245,"9780060269920"
248,"9780553299328"
3914,"9780743464673"
3915,"9781558744240"
3529,"9781558744240"
3916,"9781853262807"
217,"9780140328707"
7873,"9780140328707"
3917,"9780345396662"
3918,"9780316181358"
1655,"9780385468701"
3919,"9780385422932"
3920,"9780060165970"
3921,"9780385421942"
2969,"9781565122963"
3922,"9780486280592"
3923,"9780843114799"
491,"9780804115612"
3924,"9780375724954"
3924,"9780679738558"
3924,"9780679771838"
584,"9780345340429"
75,"9780679745204"
370,"9780679777489"
370,"9780679777472"
370,"9780679777465"
370,"9780679777458"
274,"9780345449344"
3925,"9780879100360"
12724,"9780879100360"
3926,"9780312252922"
3926,"9780312266516"
12081,"9780151005345"
1008,"9780156006392"
12725,"9780156006392"
370,"9780679777441"
2771,"9780156005203"
12451,"9780156005203"
2771,"9780156006248"
12451,"9780156006248"
2771,"9780156010597"
12726,"9780156010597"
363,"9780375701900"
2771,"9780156004015"
12451,"9780156004015"
1008,"9780679777540"
12725,"9780679777540"
274,"9780345434791"
1414,"9780345396457"
338,"9781853262715"
12727,"9781853262715"
3928,"9780888012050"
3928,"9780773759695"
3929,"9781895837612"
621,"9780375705199"
3930,"9781550548167"
3931,"9780385720328"
12728,"9780385720328"
3932,"9780747545637"
3933,"9780374521950"
3934,"9780889951921"
285,"9780449910832"
3935,"9780771079566"
3936,"9780571212217"
3937,"9780671439163"
3938,"9780345419071"
3939,"9780590419444"
3940,"9780425166093"
3941,"9780440227014"
3942,"9780671887841"
3943,"9780671041656"
3944,"9780894808241"
3945,"9780590475365"
518,"9780440218739"
3946,"9780449223345"
3947,"9780764227899"
3948,"9780060244156"
11793,"9780060244156"
3949,"9780684829227"
3950,"9781573060318"
3950,"9781573060318"
3951,"9780881337266"
12729,"9780881337266"
2633,"9780671872649"
3952,"9780375758584"
3953,"9780061013577"
12730,"9780061013577"
2491,"9780449223833"
3954,"9780394520933"
3955,"9780394583259"
1567,"9780316592383"
3956,"9780439372947"
12041,"9780439372947"
451,"9780399135439"
123,"9780517092811"
461,"9780679412953"
20,"9780394423296"
441,"9780688156145"
44,"9780399137730"
2897,"9780316955195"
262,"9780515123494"
2171,"9780439139601"
586,"9780670894376"
936,"9780441007554"
3957,"9781555910808"
3958,"9780553271102"
2239,"9780385495646"
586,"9780670031207"
12731,"9780670031207"
467,"9780525246602"
3959,"9781880238660"
12732,"9781880238660"
3960,"9780822315896"
3961,"9780140100037"
3962,"9780684870670"
2664,"9780939149940"
770,"9780552143776"
3963,"9780886193546"
3964,"9780142004272"
3965,"9780451192035"
11708,"9780451192035"
3966,"9780310217596"
3966,"9780310217589"
3967,"9781568654782"
12733,"9780140434187"
169,"9780141182452"
3968,"9780595140459"
3969,"9780913559482"
1344,"9780517189184"
3522,"9780374148577"
121,"9789681336080"
3970,"9780375700668"
194,"9780743204231"
687,"9780192833860"
12734,"9780192833860"
3971,"9780679310419"
3972,"9780805041507"
3973,"9780380977703"
3974,"9780967745909"
3850,"9780446531481"
911,"9783442353972"
12735,"9783442353972"
712,"9780451207647"
3975,"9780316092739"
12736,"9780316092739"
3976,"9780743428187"
2022,"9780590598859"
3977,"9780061000072"
962,"9780671670689"
197,"9780449000861"
103,"9780446605588"
1741,"9780441694549"
3978,"9780446403443"
3979,"9781572972186"
2645,"9780345395061"
3980,"9780425148341"
3981,"9780515117554"
3982,"9780425145456"
3983,"9780553298833"
3980,"9780425156728"
3983,"9780425169889"
3980,"9780380794775"
959,"9780671011376"
3984,"9780515124798"
3061,"9780515126488"
363,"9780679753827"
3985,"9780380974283"
3986,"9780684196770"
46,"9780399142857"
46,"9780399146251"
104,"9780316693295"
3987,"9780892964116"
1578,"9780671042745"
3988,"9780385480383"
753,"9780385488426"
253,"9780553096835"
3989,"9780425130742"
2093,"9780553102130"
1377,"9780345391339"
35,"9780345334015"
3990,"9780553569667"
443,"9780553574661"
3479,"9780451180056"
1182,"9780812590555"
3991,"9780553579246"
3992,"9780061093920"
3993,"9780671898779"
911,"9780812571998"
1061,"9780451199652"
3994,"9780451197429"
1965,"9780553102345"
451,"9780399146503"
3995,"9780312143640"
452,"9780553099591"
518,"9780385300001"
3996,"9783499233319"
3997,"9780140620504"
12737,"9780140620504"
3998,"9781895565546"
69,"9780416469608"
3999,"9781841120683"
12738,"9781841120683"
3744,"9780044402442"
4000,"9780749425623"
12739,"9780749425623"
4001,"9780273622215"
4002,"9780751530322"
41,"9780140431025"
5278,"9780140431025"
5278,"9780140431025"
4003,"9780749418229"
4004,"9780241141090"
905,"9780450547430"
4005,"9780340766637"
325,"9780860680642"
4006,"9780140040029"
556,"9782253098188"
4007,"9780312997151"
1604,"9780786890064"
327,"9780553279375"
4008,"9780440209980"
3505,"9780380788644"
3505,"9780380788637"
3505,"9780380717583"
4009,"9780684826141"
4010,"9781551666983"
1611,"9780425176030"
4011,"9780156013123"
12740,"9780156013123"
4012,"9780446610940"
117,"9780425083833"
2527,"9780425135723"
4013,"9780515130546"
1709,"9780515090659"
452,"9780553292725"
270,"9780380721641"
270,"9780425183755"
2331,"9780445408500"
4014,"9780553270488"
731,"9780380798575"
366,"9780452282261"
4015,"9780786867783"
4016,"9780307001252"
